forecast_origin_date,rows,chronos_mae,random_walk_mae,chronos_rmse,random_walk_rmse,chronos_mase,random_walk_mase,chronos_direction_accuracy,random_walk_direction_accuracy,pinball_q0.1,pinball_q0.5,pinball_q0.9,mean_pinball_loss,interval_80_coverage,interval_mean_width,mae_improvement_vs_random_walk_percent,rmse_improvement_vs_random_walk_percent
2018-04-30,20,3.915811767578134,3.6700000000000044,4.9117417928623395,4.581266200517069,1.7144729084354107,1.6068483235213158,0.45,0.0,1.5351645507812486,1.957905883789067,1.555798583984376,1.6829563395182305,0.95,28.6390625,-6.697868326379549,-7.213629985264139
2018-06-01,20,23.284619140625022,22.529999999999994,28.649374713633925,27.732057262309226,10.18418448930822,9.854130538205364,0.2,0.0,3.414713623046878,11.642309570312511,9.517869384765646,8.191630859375012,0.4,29.2320556640625,-3.349396984576246,-3.3077872393240355
2018-06-29,20,6.477459716796898,5.875000000000023,7.367741691782485,6.853210926273907,2.830962923111257,2.567658912667569,0.5,0.0,2.291728393554688,3.238729858398449,2.4462855224609363,2.658914591471358,1.0,47.38013916015625,-10.254633477393574,-7.507878730770782
2018-08-01,20,7.173680419921868,6.08999999999993,8.910564743533449,7.625745865159623,3.1309091397601576,2.657943418860414,0.4,0.05,2.4086121826171856,3.586840209960934,1.1242290039062535,2.3732271321614578,0.95,34.38881225585938,-17.794423972445827,-16.84843556410507
2018-08-31,20,15.179946289062503,10.585000000000047,16.302096273768914,12.003936854215818,6.619916968083478,4.616078329450499,0.0,0.0,2.9827626953125,7.5899731445312515,2.882209228515609,4.484981689453121,0.45,28.8844482421875,-43.40997911254072,-35.80624816468916
2018-10-01,20,27.588017578124994,21.644999999999946,29.040837190976134,22.920634807962827,12.026699762416643,9.435905121501666,0.0,0.0,4.27328173828125,13.794008789062497,11.648320434570302,9.90520365397135,0.05,29.876727294921874,-27.456768667706456,-26.70171412917017
2018-11-01,20,10.178157958984343,10.810000000000013,11.339410431826249,11.8102921217047,4.431786521441907,4.706903988898957,0.75,0.0,2.2794187011718643,5.089078979492172,2.583712402343746,3.3174033610025937,0.7,31.46800537109375,5.84497725268889,3.9870452400840737
2018-11-30,20,6.039476318359391,5.255000000000029,6.860886305396722,6.06122924826312,2.6284827548931373,2.2870653263387064,0.35,0.0,1.9751579589843764,3.0197381591796955,1.436439331054688,2.14377848307292,0.95,33.53812866210937,-14.928188741376923,-13.192984861325744
2018-12-31,20,6.066237792968752,4.515000000000066,7.356397198753559,5.849572633962319,2.638166624316248,1.9635435858769328,0.15,0.05,2.1675563964843754,3.033118896484376,1.0152304687499996,2.0719685872395837,0.95,30.88670654296875,-34.357426200856324,-25.759566708218873
2019-02-01,20,11.789208984375,11.825000000000092,12.213819367688851,12.242242441644514,5.125172806159023,5.140732386129964,0.4,0.0,2.8279125976562502,5.8946044921875,1.0662731933593774,3.2629300944010424,0.75,32.32781982421875,0.30267243657582865,0.23217212117100428
2019-02-28,20,14.427482910156254,12.92000000000005,15.230741707572147,13.617855925218231,6.27075617209378,5.615544322455517,0.05,0.0,2.869332763671876,7.213741455078127,1.7190589599609347,3.9340443929036457,0.35,28.037628173828125,-11.66782438201392,-11.843903997890683
2019-04-01,20,5.830549316406246,5.040000000000032,9.02170245436682,8.303493240799382,2.5332822612733046,2.1898009782527907,0.3,0.05,1.8940589599609392,2.915274658203123,1.0973308105468775,1.9688881429036467,0.9,27.673614501953125,-15.685502309646996,-8.64948272660116
2019-04-30,20,26.803022460937484,24.75499999999994,29.065147968540956,26.80243459090977,11.643350734594055,10.753680778163767,0.0,0.0,4.419365966796874,13.401511230468742,3.9836027832031107,7.268159993489576,0.35,40.84339599609375,-8.273166879166029,-8.442193450585274
2019-05-31,20,13.816361083984361,15.464999999999986,17.872548779312332,19.471479142581828,5.999851272777088,6.715784233596439,1.0,0.0,2.193592651367178,6.908180541992181,3.2307127685546853,4.110828653971348,0.7,37.303662109375,10.66045209192128,8.211653318996314
2019-07-01,20,20.899822998046897,19.21499999999994,22.053967531198097,20.20961404876396,9.071122755868398,8.339861240465975,0.15,0.0,3.7974832763671906,10.449911499023449,4.087292724609394,6.111562500000011,0.1,34.03464965820312,-8.768269570892338,-9.12611927166882
2019-08-01,20,31.373676757812497,28.429999999999904,32.303756779356256,29.33090520253329,13.611674787087505,12.334541379519154,0.0,0.0,4.459011962890625,15.686838378906248,16.304739257812496,12.150196533203124,0.0,26.47374267578125,-10.354121554036592,-10.135560277785773
2019-08-30,20,14.598642578125009,17.57000000000005,16.389088426264518,19.369770261931397,6.325704349725961,7.613216422684701,0.95,0.05,1.6736304931640462,7.2993212890625045,3.3723124999999996,4.115088094075516,0.65,38.455511474609374,16.91153911141168,15.388317958138078
2019-10-01,20,16.917777099609374,16.27000000000004,19.670606207614984,19.481606709920026,7.325134250130705,7.04465684515838,0.25,0.0,1.6070545654296722,8.458888549804687,3.564095336914061,4.543346150716141,0.55,37.62286376953125,-3.9814204032534355,-0.9701432767284004
2019-11-01,20,9.239338378906234,7.4599999999999795,11.35390791951067,9.258455594752256,3.9974420188817965,3.2276031289145584,0.3,0.0,2.7800858154296852,4.619669189453117,1.2645113525390603,2.8880887858072875,0.95,39.54111328125,-23.851720896866752,-22.632849542920827
2019-11-29,20,10.708380126953113,11.62499999999999,11.732702214974575,12.64640265055638,4.630238788632645,5.026579676824554,0.5,0.0,1.7378410644531264,5.3541900634765565,2.3410645751953156,3.1443652343749995,0.65,31.453375244140624,7.8849021337365786,7.224982952299145
2019-12-31,20,9.959238281249986,7.2450000000000045,12.908336247057116,10.180054027361562,4.304136123558403,3.1311095622532696,0.15,0.05,2.5554614257812482,4.979619140624993,1.7661773681640578,3.1004193115234333,0.75,31.065338134765625,-37.463606366459345,-26.800272497204645
2020-01-31,20,11.568212890624988,11.199999999999989,16.682309724624286,16.18351012605115,4.993706901456461,4.834758646397164,0.4,0.05,2.80324560546875,5.784106445312494,2.0235762939453195,3.5369761149088546,0.75,36.08284301757813,-3.2876150948660685,-3.082147165157954
2020-02-28,20,25.077473144531222,24.074999999999978,30.185576657187507,28.935868744518405,10.808551309995666,10.376478973316816,0.5,0.0,5.1055186767578045,12.538736572265611,6.866220214843734,8.170158487955717,0.4,42.42240600585937,-4.1639590634734995,-4.318888517580264
2020-04-01,20,7.174252929687498,7.119999999999993,9.12720968230115,9.019589791115772,3.070801763231965,3.047579834234244,0.35,0.0,3.4301135253906265,3.587126464843749,3.2571978759765563,3.4248126220703106,0.95,66.46599731445312,-0.7619793495436065,-1.193179442499507
2020-04-29,20,6.796353759765623,6.339999999999975,8.39636657632033,7.8945550856270295,2.9029725907607147,2.7080471199688647,0.25,0.0,2.9968736572265624,3.3981768798828114,2.3966639404296872,2.9305714925130197,1.0,53.9353759765625,-7.198008829111192,-6.35642522283375
2020-06-01,20,27.301105957031258,28.504999999999917,28.768957012108384,29.880386543684384,11.64669777913781,12.160281005349535,1.0,0.0,6.780777465820319,13.650552978515629,5.018680541992188,8.483336995442713,0.25,43.3184814453125,4.2234486685446875,3.7195955612927496
2020-07-01,20,3.564007568359398,3.4300000000000184,4.291879135364981,3.994746550158106,1.5180122989064377,1.4609346600366284,0.55,0.05,1.711378295898437,1.782003784179699,2.1273759765625,1.8735860188802118,1.0,38.387542724609375,-3.9069261912355344,-7.438083529857866
2020-07-31,20,1.7277661132812454,4.995000000000095,2.3823111681869067,5.421208352387968,0.7354359703197425,2.1261573794677213,0.9,0.0,1.6209038085937482,0.8638830566406227,1.5988575439453139,1.3612148030598952,1.0,32.19761352539062,65.41008782219794,56.0557164873117
2020-09-01,20,7.552655029296875,8.525,8.789293057982295,10.834089717184348,3.215021534670395,3.628930286998255,0.5,0.0,1.5493322753906251,3.7763275146484374,1.3681689453124997,2.2312762451171877,0.6,19.66365966796875,11.405806107954552,18.873728320328798
2020-09-29,20,25.764472656250007,29.53000000000001,28.486794446851903,32.08365627543097,10.96303105268385,12.565299173985654,1.0,0.0,11.118253662109385,12.882236328125003,4.07697216796875,9.35915405273438,0.15,28.84520263671875,12.751531810870302,11.210885061542912
2020-10-30,20,12.249616699218745,16.58000000000004,13.738043706641326,18.995710042006916,5.209438508814783,7.051036175006027,0.85,0.0,1.5835993652343678,6.124808349609372,2.430734130859373,3.3797139485677046,0.55,26.64422607421875,26.11811399747458,27.67817746079952
2020-12-01,20,8.343227539062514,10.690000000000055,10.198949339365958,12.760407517003593,3.5467798513618964,4.544413589769983,0.9,0.0,3.026383056640627,4.171613769531257,1.3740423583984374,2.857346394856774,0.7,18.625811767578124,21.952969700070426,20.07348256099518
2020-12-31,20,15.524580078125007,10.320000000000016,17.767782392377867,12.180640377254392,6.594062952943003,4.38341838116827,0.2,0.05,3.1283493652343752,7.762290039062504,1.7543789062499957,4.215006103515624,0.5,31.7266845703125,-50.43197750121107,-45.86903349972196
2021-02-01,20,6.803900146484375,6.605000000000018,8.183450717193189,8.047080215829864,2.8886495457523944,2.804204917609373,0.25,0.0,1.2754549560546846,3.4019500732421877,2.5967197265625,2.4247082519531244,0.95,38.699249267578125,-3.0113572518449145,-1.6946581580616449
2021-02-26,20,25.383681640625003,22.459999999999912,26.078953816181457,23.13179629860154,10.771071229244772,9.530463832388346,0.0,0.0,3.9290499267578127,12.691840820312501,8.958649658203125,8.52651346842448,0.0,29.336444091796874,-13.017282460485763,-12.74072051965152
2021-04-01,20,12.548353271484359,13.254999999999892,13.51053378847322,14.233042541916223,5.3197489750662434,5.619324794173682,1.0,0.0,0.6408177490234324,6.2741766357421795,2.929608276367185,3.281534220377599,0.85,33.025927734375,5.331171094044052,5.076277621704703
2021-04-30,20,18.161583251953097,15.394999999999879,19.46614706617819,16.789356747654043,7.695708566042194,6.523408875240973,0.0,0.0,3.295161010742185,9.080791625976548,4.866850097656239,5.747600911458324,0.35,29.656817626953124,-17.970660941560507,-15.94337626364496
2021-06-01,20,10.819438476562516,9.350000000000012,14.170009675686838,12.380105007632217,4.581353209756498,3.959138231065831,0.25,0.0,2.624732055664064,5.409719238281258,1.1817126464843783,3.0720546468099,0.7,31.835699462890624,-15.715919535427824,-14.45791184284109
2021-07-01,20,17.082076416015617,15.034999999999991,18.49327668603341,16.749194010459124,7.228853477268137,6.362564443794784,0.0,0.0,3.3002376708984373,8.541038208007809,1.8384750976562487,4.559916992187498,0.4,32.149664306640624,-13.615406824181093,-10.412934941736212
2021-07-30,20,13.77801513671876,14.034999999999958,17.145904300866906,17.530901288866982,5.826094591632881,5.934761776799776,0.75,0.0,2.817204833984375,6.88900756835938,2.6597421875000067,4.121984863281254,0.7,31.5968505859375,1.8310285948072507,2.196104932976654
2021-09-01,20,11.272495117187498,11.26500000000002,13.033573300417,13.12373803456931,4.763422506516735,4.7602552920244126,0.65,0.0,2.5527696533203144,5.636247558593749,0.8733021240234355,3.020773111979166,1.0,34.2607177734375,-0.06653455115382122,0.6870354613510782
2021-10-01,20,8.076606445312507,8.425000000000011,9.867891624674202,10.004723884245916,3.4111264062022926,3.55826920215157,0.65,0.0,1.262783569335935,4.038303222656253,2.000518432617185,2.4338684082031246,0.95,31.59302978515625,4.135235070474826,1.3676765211599535
2021-11-01,20,16.003875732421875,13.450000000000092,16.847019800866043,14.201161924293471,6.754970261121419,5.677021712185881,0.0,0.0,3.1881652832031255,8.001937866210938,1.8915234375000023,4.360542195638022,0.35,30.59794921875,-18.987923661128374,-18.631277431224753
2021-12-01,20,7.632241210937491,5.375000000000023,8.949053056013058,6.625745241103106,3.220186291305916,2.2678137178061375,0.15,0.0,1.69210607910157,3.8161206054687455,2.1238405761718737,2.5440224202473964,0.75,27.991912841796875,-41.99518531976666,-35.06485278813935
2021-12-31,20,8.357685546875008,8.505000000000006,9.425055523814448,9.794360622317322,3.525779823063894,3.5879260145616128,0.6,0.05,2.057755249023438,4.178842773437504,1.5066276855468743,2.5810752360026057,0.75,24.470611572265625,1.7320923353909286,3.770589145567905
2022-01-28,20,2.7894079589843725,4.605000000000052,3.4867238682336157,5.1326893535456355,1.176384752552512,1.9420794179840257,0.75,0.0,1.1827883300781252,1.3947039794921863,1.3904257812500016,1.322639363606771,0.95,25.46002197265625,39.426537264183686,32.06828568682021
2022-02-28,20,19.26332763671876,18.839999999999964,22.494269310878195,22.065153523145927,8.125647177971967,7.947079327103625,0.2,0.0,3.146166748046876,9.63166381835938,7.585091186523454,6.787640584309902,0.45,24.796661376953125,-2.24696197833756,-1.9447668346478255
2022-04-01,20,21.982982177734357,22.719999999999935,26.30402102453146,27.08490354422547,9.250474080829765,9.560612359924706,0.95,0.0,4.07055285644531,10.991491088867178,3.6407691650390555,6.2342710367838485,0.55,39.94974365234375,3.2439164712393493,2.8830913812151846
2022-04-29,20,6.392811279296859,6.424999999999988,7.6548011047446245,7.9560354448682284,2.6864237594976212,2.699950288016423,0.7,0.0,2.4309523925781256,3.1964056396484297,3.547757934570312,3.0583719889322887,1.0,59.787103271484376,0.500991761916403,3.7862367784938034
2022-05-31,20,32.980046386718755,32.75500000000004,37.17447915485158,37.09077378540388,13.842713679268169,13.748254967495237,0.4,0.0,5.706398803710939,16.490023193359377,9.77086437988282,10.655762125651046,0.3,48.866064453125,-0.6870596449968438,-0.22567706441497679
2022-07-01,20,8.162225341796887,8.95500000000003,9.825966896979425,10.788442890426815,3.416912869737137,3.7487882859357584,0.75,0.0,3.224118041992189,4.0811126708984435,2.0799298095703107,3.128386840820314,1.0,53.040478515625,8.852871671726863,8.921361527542109
2022-08-01,20,18.664704589843744,19.380000000000088,24.013216105012024,24.80463666333382,7.801552487911664,8.100534701095663,0.8,0.0,4.150339477539062,9.332352294921872,2.967660400390639,5.483450724283858,0.7,46.46830444335937,3.690894789248403,3.190615404142054
2022-09-01,20,50.46432250976562,50.84000000000009,56.04684929626589,56.72192697714006,21.060834598334388,21.21762024590975,0.6,0.0,7.5591275634765625,25.23216125488281,20.910616699218743,17.90063517252604,0.1,52.893682861328124,0.7389407754415132,1.1901529388207066
2022-09-30,20,24.365219726562522,9.074999999999966,25.770731203631385,12.144978386147896,10.144090211193767,3.7782388051367968,0.2,0.0,2.479173828125002,12.182609863281261,6.833800415039063,7.165194702148443,0.85,78.24511108398437,-168.48726971418859,-112.19248305146849
2022-11-01,20,61.432608642578145,59.39500000000006,71.78850017591672,69.44668098620701,25.515990167535683,24.669670871674413,0.1,0.0,34.209515380859386,30.716304321289073,8.967538452148435,24.63111938476563,0.25,55.145208740234374,-3.4306063516762073,-3.372111030295062
2022-12-01,20,21.962602539062505,23.659999999999922,26.33459827411171,28.07197891136276,9.081402197968009,9.783265695482289,0.95,0.0,2.195724365234373,10.981301269531253,5.440158203125,6.205727945963542,0.7,65.8314453125,7.174122827292571,6.1890208835537655
2022-12-30,20,21.460626220703126,21.729999999999972,24.814943848002603,25.480502349835998,8.84769739200129,8.958753689242933,0.75,0.05,1.218796997070306,10.730313110351563,4.916181030273437,5.6217637125651025,0.75,56.76220703125,1.2396400335795947,2.612030534938331
2023-02-01,20,51.69488647460937,45.870000000000026,59.27271881146144,52.761207340241974,21.297366916495797,18.897618064012683,0.1,0.0,6.9312984619140625,25.847443237304685,26.95536108398436,19.91136759440104,0.15,41.02018432617187,-12.698684269913539,-12.341475488285521
2023-02-28,20,17.09874145507813,12.705000000000064,20.117480012024792,14.862553616387798,7.027229582248571,5.2214925921318684,0.35,0.0,1.7140880126953106,8.549370727539065,6.372072265624999,5.545177001953125,0.95,79.75359497070312,-34.58277414465206,-35.35682044465623
2023-03-31,20,18.87163940429688,17.49500000000004,20.97874845496843,19.64190673025411,7.7361406614217625,7.171808340125326,0.1,0.0,4.423455932617188,9.43581970214844,1.2115556640624967,5.023610432942708,0.95,56.04136352539062,-7.868759098581512,-6.806068998663979
2023-04-28,20,10.870728759765644,11.72500000000009,13.478014492343185,14.390500338765223,4.447939224264687,4.797478490819062,0.75,0.0,1.5301923828124997,5.435364379882822,3.941785766601562,3.6357808430989613,1.0,54.719781494140626,7.2858954390997,6.340890343916522
2023-06-01,20,23.673469238281257,26.129999999999917,27.11136684167792,29.321238036617675,9.674928347770201,10.67886904038695,1.0,0.0,7.217070190429682,11.836734619140628,4.481757934570312,7.845187581380206,0.4,41.38929443359375,9.401189290924869,7.536759505788837
2023-06-30,20,27.16933471679688,26.839999999999964,31.607773921080177,31.34174532472622,11.085179533739721,10.950809866596927,0.35,0.0,6.0326378173828115,13.58466735839844,5.176695068359374,8.264666748046876,0.55,48.959014892578125,-1.2270294962627233,-0.8487995598129072
2023-08-01,20,48.16681152343748,46.760000000000026,51.23900683757723,49.72186641710066,19.614328906831673,19.041451793776424,0.0,0.0,7.0140126953124975,24.08340576171874,23.27994177246092,18.125786743164053,0.05,44.309417724609375,-3.008578963724238,-3.0512539649050416
2023-09-01,20,12.147559814453098,10.79000000000001,15.758070453390614,14.352665257714335,4.939670705290062,4.3876340371392875,0.1,0.0,3.779561889648435,6.073779907226549,1.4905388183593729,3.781293538411452,0.95,52.642095947265624,-12.581647956006368,-9.791945749733802
2023-09-27,20,6.141656494140602,6.940000000000009,6.989448870124186,7.840599466877521,2.495806422567809,2.8202320642884344,0.7,0.0,3.1230747070312486,3.070828247070301,2.488187499999996,2.8940301513671813,0.95,55.3955078125,11.503508729962618,10.855682659840049
2023-11-01,20,43.18270629882811,40.829999999999906,46.017468353739275,43.62336529888531,17.526465681451793,16.571578187379494,0.05,0.0,18.826764526367178,21.591353149414054,6.7001525878906225,15.706090087890617,0.1,47.330743408203126,-5.762200095097252,-5.48812096098221
2023-12-01,20,12.178393554687512,13.729999999999938,15.033822893734524,16.492877250498115,4.9285021281716395,5.55642531307017,0.9,0.0,3.760336425781253,6.089196777343756,2.544349853515629,4.131294352213546,0.8,51.73465576171875,11.300848108612044,8.846572581624743
2023-12-29,20,35.311932373046865,33.1499999999999,38.14716729085229,36.30935141254926,14.262710494257352,13.389492477775544,0.05,0.05,6.081217041015625,17.655966186523433,9.202250366210928,10.97981119791666,0.1,51.01253051757813,-6.521666283701275,-5.061549729769722
2024-02-01,20,5.0509204101562775,2.9950000000000045,5.844594379859703,3.8718858454247034,2.0378203228103415,1.2083484535896984,0.35,0.0,2.0792281494140616,2.5254602050781387,3.2405319824218752,2.6150734456380254,1.0,53.197601318359375,-68.64508881990885,-50.94955309093352
2024-02-29,20,8.446798095703139,8.204999999999995,11.457261692629967,10.758415310815995,3.406375809479548,3.308864874016275,0.5,0.0,2.1386638183593756,4.2233990478515695,2.997799804687501,3.1199542236328153,0.85,47.2794677734375,-2.946960337637348,-6.49581152636286
2024-04-01,20,19.158638916015626,21.539999999999928,23.32205202138411,26.01151668011683,7.716217288883287,8.675319845586984,0.9,0.0,4.355094604492186,9.579319458007813,2.100175170898436,5.344863077799478,0.8,53.73570556640625,11.055529637810167,10.339514961034718
2024-04-30,20,16.913314208984353,13.310000000000025,18.70517035630002,15.184136458817818,6.799951106025799,5.351248614131821,0.0,0.0,1.6122885742187498,8.456657104492177,4.71319299316406,4.927379557291662,0.9,58.94899291992188,-27.072232975088813,-23.188897880573556
2024-05-31,20,5.62348510742188,6.095000000000004,6.702977634879677,7.44026209215777,2.257499006127674,2.4467845436610904,0.65,0.0,3.142878295898438,2.81174255371094,2.636877563476562,2.86383280436198,1.0,57.79755859375,7.736093397508187,9.909388246621184
2024-07-01,20,2.889830322265607,3.119999999999982,3.66129905188139,3.605828614895584,1.1594073155514735,1.2517519788790221,0.55,0.0,2.1509891357421886,1.4449151611328035,2.4388796386718736,2.0115946451822886,1.0,45.898687744140624,7.377233260717188,-1.5383547836039395
2024-08-01,20,26.85287353515623,27.249999999999886,32.73232565591474,32.756358161431706,10.768237449448062,10.927488639653003,0.7,0.0,10.740033569335928,13.426436767578116,4.493252563476559,9.553240966796869,0.35,35.78092041015625,1.457344825114337,0.07336745250654887
2024-08-30,20,6.236297607421852,6.524999999999977,8.317388039057299,9.165887845702645,2.494975286106736,2.6104773644015666,0.55,0.0,2.354614501953124,3.118148803710926,2.0480930175781253,2.506952107747392,1.0,44.0270751953125,4.424557740660941,9.257148035508191
2024-09-30,20,46.303688964843744,42.67000000000007,50.63076106528725,46.89334707610459,18.51084775063315,17.058206185671743,0.05,0.0,6.542944946289059,23.151844482421872,25.231533203124997,18.308774210611976,0.05,37.95302124023438,-8.515793215007417,-7.97003033952152
2024-11-01,20,13.75029418945311,15.870000000000015,14.999966942133819,17.493970389822913,5.488996768249177,6.335164725343173,0.85,0.0,3.2624122314453112,6.875147094726555,1.563439819335932,3.900333048502599,0.8,41.88182373046875,13.356684376477023,14.256360289371338
2024-11-29,20,34.60629516601564,37.94499999999996,39.47407395623399,42.94850986937726,13.793347939887823,15.12408609671183,1.0,0.0,5.528278076171875,17.30314758300782,12.936449707031253,11.922625122070317,0.15,42.55286865234375,8.798800458517116,8.089770573438647
2024-12-31,20,22.295068359375,13.884999999999991,26.579444193736396,18.20177189176922,8.876218110800407,5.527961900894505,0.1,0.05,2.505414428710942,11.1475341796875,5.571060180664061,6.408002929687501,0.8,63.44102783203125,-60.56945163395762,-46.026685488545944
2025-01-31,20,13.672330322265612,13.080000000000018,16.372993250988735,15.829592540555208,5.437033036556906,5.201482881257649,0.45,0.0,3.9113533935546867,6.836165161132806,3.3539005126953136,4.700473022460935,0.8,52.3096435546875,-4.528519283376096,-3.432815525992484
2025-02-28,20,18.164915771484367,17.345000000000084,19.682012759264232,19.081443865703747,7.213221363851356,6.887635821158481,0.35,0.0,4.272735473632812,9.082457885742183,1.5542054443359359,4.969799601236978,0.85,49.823876953125,-4.727101594028704,-3.1473975333697077
2025-04-01,20,29.41623291015626,28.64999999999993,35.36699019058127,34.267696158335404,11.665497910976608,11.361635467405053,0.35,0.0,10.069550537109375,14.70811645507813,5.128866210937497,9.968844401041666,0.4,47.59219970703125,-2.6744604193938266,-3.207960135885787
2025-04-30,20,46.00288085937501,44.95000000000001,49.60884352002598,48.26920343241642,18.18554167127811,17.769324069567777,0.4,0.0,18.469732666015634,23.001440429687506,7.265055541992186,16.24540954589844,0.15,52.577581787109374,-2.3423378406562874,-2.775351554092335
2025-05-30,20,17.879069824218732,15.170000000000073,19.582287923488597,17.129039669520363,7.048840459717714,5.980787078143806,0.05,0.0,1.3684907226562475,8.939534912109366,4.732166015624998,5.013397216796871,0.9,58.52572021484375,-17.858073989575782,-14.32215875087017
2025-07-01,20,22.92529541015623,21.61000000000007,25.432919744696786,24.232808339109255,9.022372713591453,8.504731164961825,0.2,0.0,4.7263588867187485,11.462647705078115,2.507049316406243,6.232018636067703,0.65,49.1758544921875,-6.086512772587488,-4.952423956783726
2025-08-01,20,3.8838598632812364,4.375000000000023,5.10217532540963,5.083453550491042,1.526613445053844,1.7196639573056012,0.75,0.0,2.347366333007813,1.9419299316406182,2.578010864257812,2.2891023763020812,1.0,49.25377197265625,11.226060267857921,-0.36828850175644323
2025-09-01,20,7.247167968750011,5.555000000000007,8.963964391074743,7.520339088099664,2.8455643063283476,2.1811430050765597,0.25,0.0,2.7221103515625,3.6235839843750055,1.719367919921875,2.6883540852864605,1.0,44.41478271484375,-30.462069644464485,-19.196279397288087
2025-10-01,20,21.542740478515633,22.49499999999996,23.0934344146669,24.184860967142193,8.455620752427963,8.829386818987139,0.7,0.0,4.353102783203126,10.771370239257816,2.2232210693359393,5.782564697265627,0.65,46.770477294921875,4.233205252208613,4.512850224601737
2025-10-31,20,31.40123168945314,34.56999999999997,33.93276331183774,37.13715121007531,12.314360795092124,13.557030402387635,1.0,0.0,5.3122551269531275,15.70061584472657,8.46695568847657,9.826608886718756,0.15,44.92189331054688,9.166237519661074,8.628523712309468
2025-12-01,20,8.62170288085938,9.28999999999994,11.69379855237486,11.900798292551613,3.3778903918087373,3.639722010087997,0.55,0.0,2.666634521484371,4.31085144042969,2.2662622070312493,3.0812493896484363,0.95,47.38272705078125,7.193725717336552,1.7393769315988568
