requested_origin,forecast_origin_date,forecast_origin_value,forecast_step,target_date,actual_value,chronos_q0.1_lower,chronos_q0.5_median,chronos_q0.9_upper,random_walk_forecast,history_rows,context_length,mase_scale_training_only,model_id,interval_correction,corrected_q0.1_lower,corrected_q0.5_median,corrected_q0.9_upper,evaluation_role,year,lead_segment
2021-03-01,2021-02-26,1108.4,13,2021-03-18,1131.8,1090.244140625,1108.4910888671875,1127.0540771484375,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1087.235595703125,1108.4910888671875,1130.0626220703125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,14,2021-03-19,1123.7,1089.107177734375,1108.4683837890625,1128.4296875,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1086.0986328125,1108.4683837890625,1131.438232421875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,15,2021-03-22,1131.8,1088.8486328125,1108.443359375,1128.9124755859375,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1085.840087890625,1108.443359375,1131.9210205078125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,16,2021-03-23,1131.3,1088.512451171875,1108.5655517578125,1129.5574951171875,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1085.50390625,1108.5655517578125,1132.5660400390625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,17,2021-03-24,1128.0,1087.1119384765625,1107.9193115234375,1130.5916748046875,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1084.1033935546875,1107.9193115234375,1133.6002197265625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,18,2021-03-25,1133.5,1086.1214599609375,1108.1978759765625,1132.0330810546875,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1083.1129150390625,1108.1978759765625,1135.0416259765625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,19,2021-03-26,1134.2,1085.0208740234375,1108.29296875,1132.6519775390625,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1082.0123291015625,1108.29296875,1135.6605224609375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-03-01,2021-02-26,1108.4,20,2021-03-29,1131.8,1084.44482421875,1108.57568359375,1133.7470703125,1108.4,14072,756,2.356653400611186,amazon/chronos-2,3.008544921875,1081.436279296875,1108.57568359375,1136.755615234375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,1,2021-04-02,1129.3,1126.6326904296875,1132.0460205078125,1136.9197998046875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1123.6241455078125,1132.0460205078125,1139.9283447265625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-04-01,2021-04-01,1132.6,2,2021-04-05,1127.5,1124.61865234375,1132.1043701171875,1140.013671875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1121.610107421875,1132.1043701171875,1143.022216796875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-04-01,2021-04-01,1132.6,3,2021-04-06,1127.8,1122.9205322265625,1132.10302734375,1141.858154296875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1119.9119873046875,1132.10302734375,1144.86669921875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-04-01,2021-04-01,1132.6,4,2021-04-07,1122.9,1121.642822265625,1132.3531494140625,1143.264892578125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1118.63427734375,1132.3531494140625,1146.2734375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-04-01,2021-04-01,1132.6,5,2021-04-08,1116.4,1119.936767578125,1132.2747802734375,1144.69580078125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1116.92822265625,1132.2747802734375,1147.704345703125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-04-01,2021-04-01,1132.6,6,2021-04-09,1118.5,1118.869140625,1132.3568115234375,1145.3719482421875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1115.860595703125,1132.3568115234375,1148.3804931640625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-04-01,2021-04-01,1132.6,7,2021-04-12,1117.2,1117.7064208984375,1132.4478759765625,1147.425048828125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1114.6978759765625,1132.4478759765625,1150.43359375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-04-01,2021-04-01,1132.6,8,2021-04-13,1124.3,1116.8121337890625,1132.5372314453125,1148.7647705078125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1113.8035888671875,1132.5372314453125,1151.7733154296875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-04-01,2021-04-01,1132.6,9,2021-04-14,1126.1,1115.952880859375,1132.530029296875,1149.2862548828125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1112.9443359375,1132.530029296875,1152.2947998046875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-04-01,2021-04-01,1132.6,10,2021-04-15,1119.9,1115.443359375,1132.7542724609375,1150.5537109375,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1112.434814453125,1132.7542724609375,1153.562255859375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-04-01,2021-04-01,1132.6,11,2021-04-16,1117.6,1113.998046875,1132.6507568359375,1151.39599609375,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1110.989501953125,1132.6507568359375,1154.404541015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,12,2021-04-19,1117.9,1113.599365234375,1132.8104248046875,1152.5516357421875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1110.5908203125,1132.8104248046875,1155.5601806640625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,13,2021-04-20,1118.2,1113.17822265625,1132.6890869140625,1153.1163330078125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1110.169677734375,1132.6890869140625,1156.1248779296875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,14,2021-04-21,1113.4,1112.05908203125,1132.2559814453125,1154.2374267578125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1109.050537109375,1132.2559814453125,1157.2459716796875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,15,2021-04-22,1117.4,1111.3802490234375,1132.2669677734375,1154.3563232421875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1108.3717041015625,1132.2669677734375,1157.3648681640625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,16,2021-04-23,1116.3,1110.9224853515625,1132.808837890625,1155.42236328125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1107.9139404296875,1132.808837890625,1158.430908203125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,17,2021-04-26,1118.9,1109.6795654296875,1132.339599609375,1156.9012451171875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1106.6710205078125,1132.339599609375,1159.9097900390625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,18,2021-04-27,1114.0,1108.6058349609375,1132.481689453125,1158.4803466796875,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1105.5972900390625,1132.481689453125,1161.4888916015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,19,2021-04-28,1110.8,1107.3128662109375,1132.647705078125,1159.2593994140625,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1104.3043212890625,1132.647705078125,1162.2679443359375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-04-01,2021-04-01,1132.6,20,2021-04-29,1112.5,1106.7164306640625,1132.638671875,1159.9493408203125,1132.6,14095,756,2.358824322406698,amazon/chronos-2,3.008544921875,1103.7078857421875,1132.638671875,1162.9578857421875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,1,2021-05-03,1109.6,1100.689208984375,1107.5831298828125,1114.8245849609375,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1097.6806640625,1107.5831298828125,1117.8331298828125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-05-01,2021-04-30,1107.4,2,2021-05-04,1119.3,1098.6527099609375,1107.5279541015625,1117.0782470703125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1095.6441650390625,1107.5279541015625,1120.0867919921875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-05-01,2021-04-30,1107.4,3,2021-05-06,1121.1,1096.540771484375,1107.4947509765625,1118.5826416015625,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1093.5322265625,1107.4947509765625,1121.5911865234375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-05-01,2021-04-30,1107.4,4,2021-05-07,1125.5,1095.5130615234375,1107.5223388671875,1120.013427734375,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1092.5045166015625,1107.5223388671875,1123.02197265625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-05-01,2021-04-30,1107.4,5,2021-05-10,1121.4,1093.9713134765625,1107.445556640625,1120.8653564453125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1090.9627685546875,1107.445556640625,1123.8739013671875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-05-01,2021-04-30,1107.4,6,2021-05-11,1114.6,1092.7344970703125,1107.246826171875,1121.85205078125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1089.7259521484375,1107.246826171875,1124.860595703125,internal_evaluation_2020_2021,2021,D+6~D+10
2021-05-01,2021-04-30,1107.4,7,2021-05-12,1119.1,1090.986572265625,1107.4091796875,1123.244873046875,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1087.97802734375,1107.4091796875,1126.25341796875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-05-01,2021-04-30,1107.4,8,2021-05-13,1123.5,1090.9144287109375,1107.6864013671875,1124.0318603515625,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1087.9058837890625,1107.6864013671875,1127.0404052734375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-05-01,2021-04-30,1107.4,9,2021-05-14,1130.6,1090.0579833984375,1107.825439453125,1125.42333984375,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1087.0494384765625,1107.825439453125,1128.431884765625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-05-01,2021-04-30,1107.4,10,2021-05-17,1129.5,1089.3443603515625,1108.4390869140625,1126.66552734375,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1086.3358154296875,1108.4390869140625,1129.674072265625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-05-01,2021-04-30,1107.4,11,2021-05-18,1133.0,1088.5443115234375,1108.3485107421875,1128.0694580078125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1085.5357666015625,1108.3485107421875,1131.0780029296875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,12,2021-05-20,1133.1,1087.9705810546875,1108.2679443359375,1128.3209228515625,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1084.9620361328125,1108.2679443359375,1131.3294677734375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,13,2021-05-21,1132.2,1087.21728515625,1108.200927734375,1128.93310546875,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1084.208740234375,1108.200927734375,1131.941650390625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,14,2021-05-24,1126.9,1085.87109375,1107.95654296875,1129.850830078125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1082.862548828125,1107.95654296875,1132.859375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,15,2021-05-25,1127.6,1085.79296875,1107.9881591796875,1130.519775390625,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1082.784423828125,1107.9881591796875,1133.5283203125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,16,2021-05-26,1122.8,1085.16650390625,1107.7630615234375,1130.907470703125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1082.157958984375,1107.7630615234375,1133.916015625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,17,2021-05-27,1118.6,1084.2945556640625,1107.307373046875,1131.5804443359375,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1081.2860107421875,1107.307373046875,1134.5889892578125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,18,2021-05-28,1118.0,1083.0318603515625,1107.342041015625,1132.7510986328125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1080.0233154296875,1107.342041015625,1135.7596435546875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,19,2021-05-31,1116.0,1081.65673828125,1107.1568603515625,1133.219482421875,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1078.648193359375,1107.1568603515625,1136.22802734375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-05-01,2021-04-30,1107.4,20,2021-06-01,1113.5,1080.675048828125,1107.4840087890625,1134.6026611328125,1107.4,14116,756,2.359962451292951,amazon/chronos-2,3.008544921875,1077.66650390625,1107.4840087890625,1137.6112060546875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,1,2021-06-02,1107.0,1105.8720703125,1112.0174560546875,1117.9417724609375,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1102.863525390625,1112.0174560546875,1120.9503173828125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-06-01,2021-06-01,1113.5,2,2021-06-03,1110.3,1104.4300537109375,1112.54833984375,1121.2862548828125,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1101.4215087890625,1112.54833984375,1124.2947998046875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-06-01,2021-06-01,1113.5,3,2021-06-04,1111.8,1102.701416015625,1113.0570068359375,1123.265625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1099.69287109375,1113.0570068359375,1126.274169921875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-06-01,2021-06-01,1113.5,4,2021-06-07,1117.5,1102.1099853515625,1113.2991943359375,1124.8768310546875,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1099.1014404296875,1113.2991943359375,1127.8853759765625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-06-01,2021-06-01,1113.5,5,2021-06-08,1111.2,1101.05908203125,1113.5489501953125,1126.025146484375,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1098.050537109375,1113.5489501953125,1129.03369140625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-06-01,2021-06-01,1113.5,6,2021-06-09,1113.7,1100.2650146484375,1113.8460693359375,1127.2744140625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1097.2564697265625,1113.8460693359375,1130.282958984375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-06-01,2021-06-01,1113.5,7,2021-06-10,1115.8,1098.8359375,1114.272705078125,1128.889404296875,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1095.827392578125,1114.272705078125,1131.89794921875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-06-01,2021-06-01,1113.5,8,2021-06-11,1115.0,1098.95068359375,1114.642822265625,1130.009521484375,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1095.942138671875,1114.642822265625,1133.01806640625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-06-01,2021-06-01,1113.5,9,2021-06-14,1111.2,1098.123291015625,1114.691162109375,1131.072509765625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1095.11474609375,1114.691162109375,1134.0810546875,internal_evaluation_2020_2021,2021,D+6~D+10
2021-06-01,2021-06-01,1113.5,10,2021-06-15,1116.4,1097.576171875,1115.15771484375,1131.7947998046875,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1094.567626953125,1115.15771484375,1134.8033447265625,internal_evaluation_2020_2021,2021,D+6~D+10
2021-06-01,2021-06-01,1113.5,11,2021-06-16,1117.8,1096.908935546875,1114.987060546875,1132.7730712890625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1093.900390625,1114.987060546875,1135.7816162109375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,12,2021-06-17,1117.7,1096.6461181640625,1115.3326416015625,1133.410400390625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1093.6375732421875,1115.3326416015625,1136.4189453125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,13,2021-06-18,1129.5,1096.285888671875,1115.4833984375,1134.1290283203125,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1093.27734375,1115.4833984375,1137.1375732421875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,14,2021-06-21,1132.2,1095.513671875,1115.8389892578125,1136.06982421875,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1092.505126953125,1115.8389892578125,1139.078369140625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,15,2021-06-22,1135.4,1095.36767578125,1116.177978515625,1136.999755859375,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1092.359130859375,1116.177978515625,1140.00830078125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,16,2021-06-23,1132.4,1094.5474853515625,1115.76123046875,1137.254150390625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1091.5389404296875,1115.76123046875,1140.2626953125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,17,2021-06-24,1135.6,1093.3563232421875,1114.82080078125,1137.321044921875,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1090.3477783203125,1114.82080078125,1140.32958984375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,18,2021-06-25,1135.8,1092.347412109375,1114.7764892578125,1138.11376953125,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1089.3388671875,1114.7764892578125,1141.122314453125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,19,2021-06-28,1128.8,1091.100341796875,1114.6800537109375,1138.66455078125,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1088.091796875,1114.6800537109375,1141.673095703125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-06-01,2021-06-01,1113.5,20,2021-06-29,1129.9,1090.4481201171875,1114.8353271484375,1139.5191650390625,1113.5,14136,756,2.361625044216483,amazon/chronos-2,3.008544921875,1087.4395751953125,1114.8353271484375,1142.5277099609375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,1,2021-07-02,1132.2,1123.055908203125,1129.0289306640625,1134.4715576171875,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1120.04736328125,1129.0289306640625,1137.4801025390625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-07-01,2021-07-01,1129.5,2,2021-07-05,1134.5,1121.2099609375,1129.2908935546875,1137.518310546875,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1118.201416015625,1129.2908935546875,1140.52685546875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-07-01,2021-07-01,1129.5,3,2021-07-06,1130.3,1119.193115234375,1129.2818603515625,1139.136962890625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1116.1845703125,1129.2818603515625,1142.1455078125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-07-01,2021-07-01,1129.5,4,2021-07-07,1131.8,1117.870849609375,1129.6868896484375,1140.8985595703125,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1114.8623046875,1129.6868896484375,1143.9071044921875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-07-01,2021-07-01,1129.5,5,2021-07-08,1137.6,1116.936279296875,1129.380126953125,1142.1739501953125,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1113.927734375,1129.380126953125,1145.1824951171875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-07-01,2021-07-01,1129.5,6,2021-07-09,1143.4,1116.047119140625,1129.79443359375,1143.1031494140625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1113.03857421875,1129.79443359375,1146.1116943359375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-07-01,2021-07-01,1129.5,7,2021-07-12,1148.3,1114.6376953125,1129.98388671875,1144.824462890625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1111.629150390625,1129.98388671875,1147.8330078125,internal_evaluation_2020_2021,2021,D+6~D+10
2021-07-01,2021-07-01,1129.5,8,2021-07-13,1146.4,1114.316650390625,1130.1817626953125,1146.138916015625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1111.30810546875,1130.1817626953125,1149.1474609375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-07-01,2021-07-01,1129.5,9,2021-07-14,1145.1,1113.47900390625,1130.27880859375,1146.8814697265625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1110.470458984375,1130.27880859375,1149.8900146484375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-07-01,2021-07-01,1129.5,10,2021-07-15,1150.3,1113.04443359375,1130.68115234375,1147.8834228515625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1110.035888671875,1130.68115234375,1150.8919677734375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-07-01,2021-07-01,1129.5,11,2021-07-16,1143.7,1111.8587646484375,1130.3648681640625,1148.4267578125,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1108.8502197265625,1130.3648681640625,1151.435302734375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,12,2021-07-19,1141.1,1111.525390625,1130.4708251953125,1149.521240234375,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1108.516845703125,1130.4708251953125,1152.52978515625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,13,2021-07-20,1145.7,1111.576416015625,1130.6221923828125,1150.3299560546875,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1108.56787109375,1130.6221923828125,1153.3385009765625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,14,2021-07-21,1151.0,1110.8209228515625,1130.6973876953125,1151.61279296875,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1107.8123779296875,1130.6973876953125,1154.621337890625,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,15,2021-07-22,1150.6,1110.7596435546875,1130.9769287109375,1152.038330078125,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1107.7510986328125,1130.9769287109375,1155.046875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,16,2021-07-23,1151.0,1110.4312744140625,1131.2515869140625,1153.074462890625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1107.4227294921875,1131.2515869140625,1156.0830078125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,17,2021-07-26,1149.5,1109.5975341796875,1131.280029296875,1154.316650390625,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1106.5889892578125,1131.280029296875,1157.3251953125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,18,2021-07-27,1153.2,1108.2388916015625,1131.371337890625,1155.5609130859375,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1105.2303466796875,1131.371337890625,1158.5694580078125,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,19,2021-07-28,1150.2,1107.2183837890625,1131.311279296875,1155.827392578125,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1104.2098388671875,1131.311279296875,1158.8359375,internal_evaluation_2020_2021,2021,D+11~D+20
2021-07-01,2021-07-01,1129.5,20,2021-07-29,1154.8,1106.7462158203125,1131.1558837890625,1156.537841796875,1129.5,14158,756,2.363040898495444,amazon/chronos-2,3.008544921875,1103.7376708984375,1131.1558837890625,1159.54638671875,internal_evaluation_2020_2021,2021,D+11~D+20
2021-08-01,2021-07-30,1147.4,1,2021-08-02,1147.5,1142.2279052734375,1147.5848388671875,1152.67626953125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1139.2193603515625,1147.5848388671875,1155.684814453125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-08-01,2021-07-30,1147.4,2,2021-08-03,1151.5,1139.586181640625,1147.6092529296875,1155.227783203125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1136.57763671875,1147.6092529296875,1158.236328125,internal_evaluation_2020_2021,2021,D+1~D+5
2021-08-01,2021-07-30,1147.4,3,2021-08-04,1150.7,1138.0557861328125,1147.4014892578125,1156.853759765625,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1135.0472412109375,1147.4014892578125,1159.8623046875,internal_evaluation_2020_2021,2021,D+1~D+5
2021-08-01,2021-07-30,1147.4,4,2021-08-05,1145.8,1137.131103515625,1147.4986572265625,1158.0205078125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1134.12255859375,1147.4986572265625,1161.029052734375,internal_evaluation_2020_2021,2021,D+1~D+5
2021-08-01,2021-07-30,1147.4,5,2021-08-06,1143.5,1135.34521484375,1147.76953125,1159.661865234375,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1132.336669921875,1147.76953125,1162.67041015625,internal_evaluation_2020_2021,2021,D+1~D+5
2021-08-01,2021-07-30,1147.4,6,2021-08-09,1142.3,1134.80712890625,1147.8466796875,1160.80908203125,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1131.798583984375,1147.8466796875,1163.817626953125,internal_evaluation_2020_2021,2021,D+6~D+10
2021-08-01,2021-07-30,1147.4,7,2021-08-10,1145.0,1134.044677734375,1148.17041015625,1162.4625244140625,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1131.0361328125,1148.17041015625,1165.4710693359375,internal_evaluation_2020_2021,2021,D+6~D+10
2021-08-01,2021-07-30,1147.4,8,2021-08-11,1148.5,1133.4705810546875,1148.5614013671875,1163.5054931640625,1147.4,14179,756,2.364880095923261,amazon/chronos-2,3.008544921875,1130.4620361328125,1148.5614013671875,1166.5140380859375,internal_evaluation_2020_2021,2021,D+6~D+10
